month,ADM3_EN,LST_day_mean,no2_mean,no2_lag1,no2_neighbor_lag1,NTL_mean,pop_sum_m,road_len,poi_count,lu_industrial_area,lu_commercial_area,lu_residential_area,lu_retail_area,lu_farmland_area,lu_farmyard_area,road_primary_len,road_motorway_len,road_trunk_len,road_secondary_len,road_tertiary_len,road_residential_len
2023-04,Bole,26.76410507161252,0.0041128342386464265,0.004083318905122351,0.004079140342303912,1576.2305776060525,591126.6415710449,1126020.3433838214,24.0,896769.3893058358,580416.1541855597,18416451.08505943,10436.188026384649,4883618.38494601,648225.8212969821,101191.315213993,0.0,30499.410243706596,39549.62310854257,27027.424214939256,705045.2746982997
2023-04,Gulele,22.015182218132363,0.0015959435959740015,0.0015974290317598287,0.0016073943408781066,303.3143559365947,191815.6131362915,343757.35125622124,2.0,247.700025933823,22002.799475087588,7845656.90704623,16931.554441194912,0.0,7270.071742202093,13710.881867102697,0.0,13293.462951652262,20308.566843555647,8066.165702901882,192535.38266804823
2023-04,Kirkos,27.538702990023115,0.001074574128048723,0.0010614359624055176,0.0010619724005708432,626.188743439843,246195.3955078125,407445.71887208143,27.0,406792.8336762707,390906.811451437,8308279.97318338,0.0,65818.11835366307,0.0,82489.43161484491,0.0,0.0,21759.51109966339,28967.210286565973,173520.87515752186
2023-04,Kolfe Keraniyo,24.83983621174454,0.003154914862455741,0.0031384623455906744,0.003142683365489625,991.5727530385027,588912.7861328125,999778.8262524343,10.0,291846.42793674866,0.0,33497229.618138816,0.0,72822.25008760257,3254.004578879517,59088.208265167086,0.0,28389.786506119886,1999.0475906724823,21921.792401634888,802951.0311531086
2023-04,Lemi Kura,25.427790057040728,0.004374840744694249,0.004352857108634147,0.004357837187585164,864.3018360442311,477004.73025512695,1077463.223131778,4.0,1712173.9962421947,0.0,33145748.589403372,0.0,1762514.6735988294,50492.57284487099,59290.56198237499,0.0,20492.203628489955,28991.1462658884,30113.67819436336,823739.0228125532
2023-04,Lideta,26.54761823700452,0.0006681204560741435,0.0006575587802755486,0.0006560929880947017,340.8317368686909,149520.572265625,238256.11138927197,21.0,127401.41171582477,490441.68090575916,5697785.465824234,641539.5422013435,3.270979477047901,0.0,45984.5164421835,0.0,0.0,13274.699443375684,8543.116371212236,143381.56823950287
2023-04,Nifas Silk Lafto,27.931176585799303,0.003137503642603308,0.003096809623466322,0.0031008645845100073,987.279878685584,546690.8269042969,1020947.5290218766,8.0,814229.8479719026,0.0,29793604.541209195,10718.522802027,630510.8660664688,0.0,63965.89918432798,0.0,29480.131225656678,6031.665235660577,48983.06371372432,730069.9503519727
2023-04,Yeka,23.982643835629734,0.0028339568399547493,0.0028194143998738434,0.0028222797088459767,557.4269627922889,411173.4640197754,629507.8244182687,8.0,6820.175402169005,22872.035526742053,19262047.908034045,0.0,39209.08000849748,120688.57037222979,32713.710225186594,0.0,0.0,51329.66061620474,19115.57412660214,406901.78687040746
2023-05,Addis Ketema,22.801397194610537,0.0011793779129782732,0.001170971786687583,0.0011725286809883284,307.9331533809503,280921.71484375,413244.76971781626,6.0,215850.9702058304,265450.8900814801,10882491.456047973,82401.44393116132,0.0,0.0,21095.167212089207,0.0,6407.418335811565,36722.49625661942,9150.718490781326,306043.3825076155
2023-05,Akaki Kality,25.810833514324255,0.006913361430809338,0.00690887381176004,0.006912395723852751,1114.0881134382025,577954.2465810776,1458805.890458251,2.0,5526607.582092061,365328.0545006475,27209144.290578924,40003.522123153525,1773640.419496487,258835.6863758007,54297.55343784546,1750.3353404954569,55487.577655745874,26543.91274598913,83102.65505169929,830728.46839836
2023-05,Arada,23.186582176567523,0.0004829548257154757,0.0004799754759055995,0.00047896372128775397,165.77144172615476,129547.9833984375,154371.31172405052,6.0,0.0,76650.35488586953,4659425.09783472,1932.0280105111356,0.0,0.0,25369.9562524495,0.0,0.0,19406.190678522504,8199.53802469422,79045.1466208676
2023-05,Bole,25.356143082472727,0.0042016719816799775,0.004192716871220034,0.004186350850119482,1383.6524591516952,591126.6415710449,1126020.3433838214,24.0,896769.3893058358,580416.1541855597,18416451.08505943,10436.188026384647,4883618.38494601,648225.8212969821,101191.315213993,0.0,30499.410243706596,39549.62310854257,27027.424214939256,705045.2746982997
2023-05,Gulele,20.07429942323625,0.0015880921297173754,0.0015725703962753486,0.001579715406259206,335.65328341632215,191815.6131362915,343757.35125622124,2.0,247.700025933823,22002.799475087588,7845656.90704623,16931.554441194912,0.0,7270.071742202093,13710.881867102697,0.0,13293.462951652262,20308.566843555647,8066.165702901882,192535.3826680482
2023-05,Kirkos,25.158224006511432,0.0010917206611660167,0.00109038137411023,0.0010890751483014756,550.777629579703,246195.3955078125,407445.71887208143,27.0,406792.8336762707,390906.811451437,8308279.97318338,0.0,65818.11835366307,0.0,82489.43161484491,0.0,0.0,21759.51109966339,28967.210286565973,173520.87515752186
2023-05,Kolfe Keraniyo,23.711639895679102,0.0031916950763630483,0.0031959099065000246,0.003196186419328691,825.7148748085278,588912.7861328125,999778.8262524343,10.0,291846.42793674866,0.0,33497229.618138816,0.0,72822.25008760257,3254.004578879517,59088.20826516709,0.0,28389.786506119886,1999.0475906724823,21921.792401634888,802951.0311531086
2023-05,Lemi Kura,23.61126921692487,0.004543745512717587,0.004552762587839819,0.00456735082528309,706.4574446041851,477004.73025512695,1077463.223131778,4.0,1712173.9962421947,0.0,33145748.589403372,0.0,1762514.6735988294,50492.57284487099,59290.56198237499,0.0,20492.203628489955,28991.1462658884,30113.67819436336,823739.0228125532
2023-05,Lideta,25.023565898359276,0.0006880478174621647,0.0006921314101994086,0.0006881093909947018,286.47906726918933,149520.572265625,238256.11138927197,21.0,127401.41171582477,490441.68090575916,5697785.465824234,641539.5422013433,3.270979477047901,0.0,45984.5164421835,0.0,0.0,13274.699443375684,8543.116371212236,143381.56823950287
2023-05,Nifas Silk Lafto,25.528690724255284,0.0029880338946682494,0.0030094092253095217,0.003012900648764471,862.125038091441,546690.8269042969,1020947.5290218766,8.0,814229.8479719026,0.0,29793604.541209195,10718.522802027,630510.8660664688,0.0,63965.89918432797,0.0,29480.131225656678,6031.665235660577,48983.06371372432,730069.9503519727
2023-05,Yeka,21.411785703746652,0.0031119553064304912,0.0030858875153555003,0.003087457758144506,657.9201447828693,411173.4640197754,629507.8244182687,8.0,6820.175402169005,22872.035526742056,19262047.908034045,0.0,39209.08000849748,120688.57037222979,32713.710225186594,0.0,0.0,51329.66061620474,19115.57412660214,406901.78687040746
2023-06,Addis Ketema,22.673707233861123,0.0011837445099406572,0.0011879734169201268,0.0011901827429873324,285.19031225641567,280921.71484375,413244.76971781626,6.0,215850.9702058304,265450.8900814801,10882491.456047973,82401.44393116132,0.0,0.0,21095.167212089207,0.0,6407.418335811565,36722.49625661942,9150.718490781326,306043.3825076155
2023-06,Akaki Kality,24.482846228704688,0.007655037771442758,0.007661226010142637,0.007666833693591292,1084.6868609315197,577954.2465810776,1458805.8904582507,2.0,5526607.582092061,365328.0545006475,27209144.290578924,40003.522123153525,1773640.419496487,258835.68637580072,54297.55343784546,1750.3353404954569,55487.577655745874,26543.91274598913,83102.65505169929,830728.46839836
2023-06,Arada,24.110024510559555,0.0004925070853584582,0.0004921863254939589,0.0004905661291283748,175.1589501698812,129547.9833984375,154371.31172405052,6.0,0.0,76650.35488586953,4659425.09783472,1932.0280105111356,0.0,0.0,25369.9562524495,0.0,0.0,19406.190678522504,8199.53802469422,79045.1466208676
2023-06,Bole,24.706643828544006,0.0044411537259886405,0.004445153179530977,0.004445133489836953,1424.4285112284297,591126.6415710449,1126020.3433838214,24.0,896769.3893058358,580416.1541855597,18416451.08505943,10436.188026384649,4883618.38494601,648225.8212969821,101191.315213993,0.0,30499.410243706596,39549.62310854257,27027.424214939256,705045.2746982997
2023-06,Gulele,20.638842845675523,0.001584396852137453,0.0015864363388028472,0.0015940021526096547,290.4843212446474,191815.6131362915,343757.35125622124,2.0,247.700025933823,22002.799475087588,7845656.90704623,16931.554441194912,0.0,7270.071742202093,13710.881867102697,0.0,13293.462951652262,20308.566843555647,8066.165702901882,192535.38266804823
2023-06,Kirkos,25.231998527533015,0.001168665034532575,0.0011725171488019455,0.0011688563401974427,563.866321535299,246195.3955078125,407445.71887208143,27.0,406792.8336762707,390906.811451437,8308279.97318338,0.0,65818.11835366307,0.0,82489.43161484491,0.0,0.0,21759.51109966339,28967.210286565973,173520.87515752186
2023-06,Kolfe Keraniyo,23.74353973895389,0.0033654359025749743,0.0033582221332718255,0.003361088914015886,826.7534547122405,588912.7861328125,999778.8262524343,10.0,291846.42793674866,0.0,33497229.618138816,0.0,72822.25008760257,3254.004578879517,59088.208265167086,0.0,28389.786506119886,1999.0475906724823,21921.792401634888,802951.0311531086
2023-06,Lemi Kura,23.536718819096407,0.004785911416980732,0.0047577785797349855,0.004771640844892836,858.6677522958597,477004.73025512695,1077463.223131778,4.0,1712173.9962421947,0.0,33145748.589403372,0.0,1762514.6735988294,50492.57284487099,59290.56198237499,0.0,20492.203628489955,28991.1462658884,30113.67819436336,823739.0228125532
2023-06,Lideta,24.52948019457872,0.0007152363341425469,0.0007108993043713614,0.000708538036538987,310.6456413738697,149520.572265625,238256.11138927197,21.0,127401.41171582477,490441.68090575916,5697785.465824234,641539.5422013435,3.270979477047901,0.0,45984.5164421835,0.0,0.0,13274.699443375684,8543.116371212236,143381.56823950287
2023-06,Nifas Silk Lafto,25.067069370983575,0.0033681477770812094,0.003367325530293541,0.003369822251696157,822.0404187858427,546690.8269042969,1020947.5290218766,8.0,814229.8479719026,0.0,29793604.541209195,10718.522802027,630510.8660664688,0.0,63965.89918432798,0.0,29480.131225656678,6031.665235660577,48983.06371372432,730069.9503519727
2023-06,Yeka,21.609685111245405,0.003128673167824673,0.003119787122528764,0.0031250705734298177,648.2495730189207,411173.4640197754,629507.8244182687,8.0,6820.175402169005,22872.035526742053,19262047.908034045,0.0,39209.08000849748,120688.57037222979,32713.710225186594,0.0,0.0,51329.66061620474,19115.57412660214,406901.78687040746
2023-07,Addis Ketema,18.642144084548605,0.0011600747397183123,0.0011888457633429923,0.0011880743941757859,232.23167266647022,280921.71484375,413244.76971781626,6.0,215850.9702058304,265450.8900814801,10882491.456047973,82401.44393116132,0.0,0.0,21095.167212089207,0.0,6407.418335811565,36722.49625661942,9150.718490781326,306043.3825076155
2023-07,Akaki Kality,21.267665204536684,0.007706129125981435,0.00789509711850881,0.007900015611487132,1058.1772737935298,577954.2465810776,1458805.890458251,2.0,5526607.582092061,365328.0545006475,27209144.290578924,40003.522123153525,1773640.419496487,258835.6863758007,54297.55343784546,1750.3353404954569,55487.577655745874,26543.91274598913,83102.65505169929,830728.46839836
2023-07,Arada,18.734421694500227,0.0004637697826099689,0.00047543481069233884,0.0004721929256673345,145.71199182271957,129547.9833984375,154371.31172405052,6.0,0.0,76650.35488586953,4659425.09783472,1932.0280105111356,0.0,0.0,25369.9562524495,0.0,0.0,19406.190678522504,8199.53802469422,79045.1466208676
2023-07,Bole,21.04845579985532,0.004294882604856632,0.004462728299121398,0.004462911806352693,1340.4170414576429,591126.6415710449,1126020.3433838214,24.0,896769.3893058358,580416.1541855597,18416451.08505943,10436.188026384647,4883618.38494601,648225.8212969821,101191.315213993,0.0,30499.410243706596,39549.62310854257,27027.424214939256,705045.2746982997
2023-07,Gulele,17.57120010600547,0.0015654418832471444,0.0015881887906192545,0.001594189803688387,247.86663512534656,191815.6131362915,343757.35125622124,2.0,247.700025933823,22002.799475087588,7845656.90704623,16931.554441194912,0.0,7270.071742202093,13710.881867102697,0.0,13293.462951652262,20308.566843555647,8066.165702901882,192535.3826680482
2023-07,Kirkos,20.572143485751077,0.0010164374030317764,0.0010458133504963538,0.001048055393483368,526.4829365315891,246195.3955078125,407445.71887208143,27.0,406792.8336762707,390906.811451437,8308279.97318338,0.0,65818.11835366307,0.0,82489.43161484491,0.0,0.0,21759.51109966339,28967.210286565973,173520.87515752186
2023-07,Kolfe Keraniyo,18.998727818474162,0.002927151786847623,0.003045080725332667,0.003049452307810017,751.6189269005937,588912.7861328125,999778.8262524343,10.0,291846.42793674866,0.0,33497229.618138816,0.0,72822.25008760257,3254.004578879517,59088.20826516709,0.0,28389.786506119886,1999.0475906724823,21921.792401634888,802951.0311531086
2023-07,Lemi Kura,20.18788654993657,0.005044690196416535,0.005154654131812374,0.0051624949765760745,730.3891727715649,477004.73025512695,1077463.223131778,4.0,1712173.9962421947,0.0,33145748.589403372,0.0,1762514.6735988294,50492.57284487099,59290.56198237499,0.0,20492.203628489955,28991.1462658884,30113.67819436336,823739.0228125532
2023-07,Lideta,19.534875642361815,0.0006319991633028021,0.0006510039930922018,0.0006492941433250492,272.9849466613361,149520.572265625,238256.11138927197,21.0,127401.41171582477,490441.68090575916,5697785.465824234,641539.5422013433,3.270979477047901,0.0,45984.5164421835,0.0,0.0,13274.699443375684,8543.116371212236,143381.56823950287
2023-07,Nifas Silk Lafto,20.354576528520944,0.0030162749873010085,0.00310633147847204,0.003108836673940207,795.5124528950485,546690.8269042969,1020947.5290218766,8.0,814229.8479719026,0.0,29793604.541209195,10718.522802027,630510.8660664688,0.0,63965.89918432797,0.0,29480.131225656678,6031.665235660577,48983.06371372432,730069.9503519727
2023-07,Yeka,18.87222354815677,0.0030689229317068115,0.0031297437944727644,0.003131993601334972,498.6430404420833,411173.4640197754,629507.8244182687,8.0,6820.175402169005,22872.035526742056,19262047.908034045,0.0,39209.08000849748,120688.57037222979,32713.710225186594,0.0,0.0,51329.66061620474,19115.57412660214,406901.78687040746
2023-08,Addis Ketema,22.15770358210657,0.0012572160602094106,0.0012193268116951726,0.0012209303950324571,295.63439329119694,280921.71484375,413244.76971781626,6.0,215850.9702058304,265450.8900814801,10882491.456047973,82401.44393116132,0.0,0.0,21095.167212089207,0.0,6407.418335811565,36722.49625661942,9150.718490781326,306043.3825076155
2023-08,Akaki Kality,23.3065526978742,0.007010069155680354,0.006795579619887164,0.006802949756258395,1439.4144810446555,577954.2465810776,1458805.890458251,2.0,5526607.582092061,365328.0545006475,27209144.290578924,40003.522123153525,1773640.419496487,258835.6863758007,54297.55343784546,1750.3353404954569,55487.577655745874,26543.91274598913,83102.65505169929,830728.46839836
2023-08,Arada,23.68405625367724,0.0005119513506979094,0.0004985303075767882,0.0004929697153269561,150.42485353912133,129547.9833984375,154371.31172405052,6.0,0.0,76650.35488586953,4659425.09783472,1932.0280105111356,0.0,0.0,25369.9562524495,0.0,0.0,19406.190678522504,8199.53802469422,79045.1466208676
2023-08,Bole,23.88964533575299,0.00399840239138577,0.003794609893441373,0.003794945015740948,1496.8111889911215,591126.6415710449,1126020.3433838214,24.0,896769.3893058358,580416.1541855597,18416451.08505943,10436.188026384647,4883618.38494601,648225.8212969821,101191.315213993,0.0,30499.410243706596,39549.62310854257,27027.424214939256,705045.2746982997
2023-08,Gulele,20.071624781990824,0.0016405693982153653,0.0016140494349322335,0.0016198913582734272,296.82450235721427,191815.6131362915,343757.35125622124,2.0,247.700025933823,22002.799475087588,7845656.90704623,16931.554441194912,0.0,7270.071742202093,13710.881867102697,0.0,13293.462951652262,20308.566843555647,8066.165702901882,192535.3826680482
2023-08,Kirkos,24.246802155523678,0.001093872468555288,0.0010489885620972147,0.0010458016525306541,544.8441811782726,246195.3955078125,407445.71887208143,27.0,406792.8336762707,390906.811451437,8308279.97318338,0.0,65818.11835366307,0.0,82489.43161484491,0.0,0.0,21759.51109966339,28967.210286565973,173520.87515752186
2023-08,Kolfe Keraniyo,22.184784356110008,0.0032377870921136897,0.0030917141862854725,0.0030892776649636667,887.4441421642396,588912.7861328125,999778.8262524343,10.0,291846.42793674866,0.0,33497229.618138816,0.0,72822.25008760257,3254.004578879517,59088.20826516709,0.0,28389.786506119886,1999.0475906724823,21921.792401634888,802951.0311531086
2023-08,Lemi Kura,22.220604599896703,0.0043197614920711365,0.0041883419835668425,0.004195165281208467,900.4739675514293,477004.73025512695,1077463.223131778,4.0,1712173.9962421947,0.0,33145748.589403372,0.0,1762514.6735988294,50492.57284487099,59290.56198237499,0.0,20492.203628489955,28991.1462658884,30113.67819436336,823739.0228125532
2023-08,Lideta,24.13915530421838,0.0007197043224772629,0.000691180701067004,0.0006890627872186189,279.5056891141882,149520.572265625,238256.11138927197,21.0,127401.41171582477,490441.68090575916,5697785.465824234,641539.5422013433,3.270979477047901,0.0,45984.5164421835,0.0,0.0,13274.699443375684,8543.116371212236,143381.56823950287
2023-08,Nifas Silk Lafto,23.085259847368516,0.0029288249926163875,0.002804635659333282,0.00281481048448797,944.0669615487545,546690.8269042969,1020947.5290218766,8.0,814229.8479719026,0.0,29793604.541209195,10718.522802027,630510.8660664688,0.0,63965.89918432797,0.0,29480.131225656678,6031.665235660577,48983.06371372432,730069.9503519727
2023-08,Yeka,21.07285925998422,0.002904080307044529,0.002829356746297958,0.0028368248878371115,589.1721721295631,411173.4640197754,629507.8244182687,8.0,6820.175402169005,22872.035526742056,19262047.908034045,0.0,39209.08000849748,120688.57037222979,32713.710225186594,0.0,0.0,51329.66061620474,19115.57412660214,406901.78687040746
2023-09,Addis Ketema,23.461787079195712,0.000981464425421465,0.0009986163366962155,0.000997614565506891,307.47451139360237,280921.71484375,413244.76971781626,6.0,215850.9702058304,265450.8900814801,10882491.456047973,82401.44393116132,0.0,0.0,21095.167212089207,0.0,6407.418335811565,36722.49625661942,9150.718490781326,306043.3825076155
2023-09,Akaki Kality,24.763921275847487,0.005951825850756117,0.0060690506241407784,0.006071873346391575,1165.6626561444584,577954.2465810776,1458805.8904582507,2.0,5526607.582092061,365328.0545006475,27209144.290578924,40003.522123153525,1773640.419496487,258835.68637580072,54297.55343784546,1750.3353404954569,55487.577655745874,26543.91274598913,83102.65505169929,830728.46839836
2023-09,Arada,25.252121193313712,0.0003866965868907292,0.00039253869243255503,0.00039267676166881293,180.52678547907567,129547.9833984375,154371.31172405052,6.0,0.0,76650.35488586953,4659425.09783472,1932.0280105111356,0.0,0.0,25369.9562524495,0.0,0.0,19406.190678522504,8199.53802469422,79045.1466208676
2023-09,Bole,25.218378984317457,0.0033810978049287977,0.0034553199025057478,0.0034570704575132283,1573.4230860544371,591126.6415710449,1126020.3433838214,24.0,896769.3893058358,580416.1541855597,18416451.08505943,10436.188026384649,4883618.38494601,648225.8212969821,101191.315213993,0.0,30499.410243706596,39549.62310854257,27027.424214939256,705045.2746982997
2023-09,Gulele,22.4478720708561,0.0013355914098880522,0.0013473760428300292,0.0013495372673493046,263.9406349595449,191815.6131362915,343757.35125622124,2.0,247.700025933823,22002.799475087588,7845656.90704623,16931.554441194912,0.0,7270.071742202093,13710.881867102697,0.0,13293.462951652262,20308.566843555647,8066.165702901882,192535.38266804823
2023-09,Kirkos,26.685656984987325,0.0008693245096390732,0.0008907679967736092,0.0008887668999261078,634.9055815108617,246195.3955078125,407445.71887208143,27.0,406792.8336762707,390906.811451437,8308279.97318338,0.0,65818.11835366307,0.0,82489.43161484491,0.0,0.0,21759.51109966339,28967.210286565973,173520.87515752186
2023-09,Kolfe Keraniyo,24.334457773668564,0.002597010242071873,0.0026482765451949376,0.0026465972753981454,899.2464182403511,588912.7861328125,999778.8262524343,10.0,291846.42793674866,0.0,33497229.618138816,0.0,72822.25008760257,3254.004578879517,59088.208265167086,0.0,28389.786506119886,1999.0475906724823,21921.792401634888,802951.0311531086
2023-09,Lemi Kura,23.181010373524757,0.0037814965119375393,0.0038619253104712104,0.0038715043538001996,858.0125107240069,477004.73025512695,1077463.223131778,4.0,1712173.9962421947,0.0,33145748.589403372,0.0,1762514.6735988294,50492.57284487099,59290.56198237499,0.0,20492.203628489955,28991.1462658884,30113.67819436336,823739.0228125532
2023-09,Lideta,26.169506207052567,0.0005205398672520012,0.0005357232473596202,0.0005398568939853092,333.3039900212472,149520.572265625,238256.11138927197,21.0,127401.41171582477,490441.68090575916,5697785.465824234,641539.5422013435,3.270979477047901,0.0,45984.5164421835,0.0,0.0,13274.699443375684,8543.116371212236,143381.56823950287
2023-09,Nifas Silk Lafto,25.440468798979452,0.0024744633971907856,0.0025252650391690014,0.0025296694589616547,895.5751524932738,546690.8269042969,1020947.5290218766,8.0,814229.8479719026,0.0,29793604.541209195,10718.522802027,630510.8660664688,0.0,63965.89918432798,0.0,29480.131225656678,6031.665235660577,48983.06371372432,730069.9503519727
2023-09,Yeka,23.221551224116197,0.002523229700154011,0.0025723621784757658,0.0025734446746763576,635.800786107349,411173.4640197754,629507.8244182687,8.0,6820.175402169005,22872.035526742053,19262047.908034045,0.0,39209.08000849748,120688.57037222979,32713.710225186594,0.0,0.0,51329.66061620474,19115.57412660214,406901.78687040746
